year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac_sex0_age999,bac_sex0_age999,iac_sex0_age999,aac_sex0_age999,nac_sex0_age999,wac_sex0_age0to17,bac_sex0_age0to17,iac_sex0_age0to17,aac_sex0_age0to17,nac_sex0_age0to17,wac_sex0_age18to64,bac_sex0_age18to64,iac_sex0_age18to64,aac_sex0_age18to64,nac_sex0_age18to64,wac_sex0_age65plus,bac_sex0_age65plus,iac_sex0_age65plus,aac_sex0_age65plus,nac_sex0_age65plus
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US51,51,Virginia,5350868,1615682,63127,513803,12747,1140142,444140,16717,139515,3919,3435820,1023683,40990,339246,8265,774906,147859,5420,35042,563
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US51,51,Virginia,5899472,1677787,94249,527995,17233,1315384,468948,27477,145762,5488,3791494,1059509,60751,346835,11088,792594,149330,6021,35398,657
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US51,51,Virginia,554627,62718,31273,14347,4523,177232,24973,10753,6317,1567,359313,36270,19899,7673,2860,18082,1475,621,357,96
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5360216,1620395,63715,519311,12997,1139534,443947,16677,140755,3950,3441290,1027757,41509,342831,8467,779392,148691,5529,35725,580
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US51,51,Virginia,5914843,1683113,94988,533658,17520,1316766,468920,27430,147072,5517,3800603,1064027,61408,350504,11327,797474,150166,6150,36082,676
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US51,51,Virginia,578366,64800,32204,15010,4665,184944,25461,10742,6536,1583,373587,37752,20757,8082,2975,19835,1587,705,392,107
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5389555,1635142,64843,540335,13578,1137051,440660,16612,144980,4075,3454045,1041746,42356,356608,8867,798459,152736,5875,38747,636
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US51,51,Virginia,5967921,1699942,97047,555345,18243,1321995,466121,27354,151516,5658,3827632,1079498,63113,364690,11842,818294,154323,6580,39139,743
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US51,51,Virginia,599372,67062,32831,15684,4822,191499,25935,10652,6800,1634,386112,39396,21393,8445,3067,21761,1731,786,439,121
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5417921,1651618,66056,560886,14080,1134386,439174,16521,149130,4214,3446613,1052947,43131,369248,9171,836922,159497,6404,42508,695
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US51,51,Virginia,6017293,1718680,98887,576570,18902,1325885,465109,27173,155930,5848,3832725,1092343,64524,377693,12238,858683,161228,7190,42947,816
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US51,51,Virginia,620732,69811,33616,16616,4987,198384,26869,10675,7318,1732,398602,41068,22039,8809,3125,23746,1874,902,489,130
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5436067,1667804,67213,582714,14640,1129820,438325,16465,153286,4354,3439778,1063245,43851,383234,9524,866469,166234,6897,46194,762
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US51,51,Virginia,6056799,1737615,100829,599330,19627,1328204,465194,27140,160604,6086,3838380,1104313,65890,392043,12649,890215,168108,7799,46683,892
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US51,51,Virginia,639413,72701,34506,17327,5099,203904,27998,10912,7717,1776,409607,42636,22592,9073,3178,25902,2067,1002,537,145
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5441864,1683901,68289,605171,15137,1122803,438929,16423,157397,4453,3425188,1071212,44465,397488,9850,893873,173760,7401,50286,834
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US51,51,Virginia,6081277,1756602,102795,622498,20236,1326707,466927,27335,165114,6229,3834795,1113848,67057,406561,13028,919775,175827,8403,50823,979
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US51,51,Virginia,656862,75391,35502,18022,5220,208794,29104,11243,8058,1836,419766,43971,23152,9354,3229,28302,2316,1107,610,155
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US51,51,Virginia,5443876,1701073,68893,625906,15553,1114720,440716,16394,161419,4576,3408632,1078298,44536,409718,10087,920524,182059,7963,54769,890
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US51,51,Virginia,6100738,1776464,104395,643928,20773,1323514,469820,27637,169477,6412,3828398,1122269,67688,419072,13316,948826,184375,9070,55379,1045
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US53,53,Washington,681046,33245,53865,24575,8383,269431,15691,22946,11372,3905,391647,17048,29827,12633,4327,19968,506,1092,570,151
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US53,53,Washington,5106183,304115,169166,588962,64830,1071549,106435,51176,158123,23909,3297469,182018,105677,383740,38631,737165,15662,12313,47099,2290
cen42010,"April 1, 2010 Census",totpop,Total,0400000US53,53,Washington,5787229,337360,223031,613537,73213,1340980,122126,74122,169495,27814,3689116,199066,135504,396373,42958,757133,16168,13405,47669,2441
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US53,53,Washington,681046,33245,53865,24575,8383,269431,15691,22946,11372,3905,391647,17048,29827,12633,4327,19968,506,1092,570,151
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US53,53,Washington,5106186,304115,169166,588962,64830,1071551,106435,51176,158123,23909,3297470,182018,105677,383740,38631,737165,15662,12313,47099,2290
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US53,53,Washington,5787232,337360,223031,613537,73213,1340982,122126,74122,169495,27814,3689117,199066,135504,396373,42958,757133,16168,13405,47669,2441
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US53,53,Washington,686138,33605,54627,24772,8473,271235,15841,23460,11491,3949,394509,17248,30071,12703,4369,20394,516,1096,578,155
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5112495,306333,169689,593729,65315,1069626,106798,51116,158984,23962,3299978,183670,106079,386864,39027,742891,15865,12494,47881,2326
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US53,53,Washington,5798633,339938,224316,618501,73788,1340861,122639,74576,170475,27911,3694487,200918,136150,399567,43396,763285,16381,13590,48459,2481
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US53,53,Washington,707040,34851,57574,25788,8748,277007,16479,25276,11959,4075,408005,17832,31117,13235,4520,22028,540,1181,594,153
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5139590,317062,170956,615195,67118,1061369,108678,50506,162120,24206,3315066,191669,107271,402099,40397,763155,16715,13179,50976,2515
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US53,53,Washington,5846630,351913,228530,640983,75866,1338376,125157,75782,174079,28281,3723071,209501,138388,415334,44917,785183,17255,14360,51570,2668
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US53,53,Washington,726881,36357,60308,26760,9091,281546,17192,26897,12377,4240,420939,18566,32124,13729,4680,24396,599,1287,654,171
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5160473,327472,172334,637686,69331,1053608,110310,49879,165324,24453,3305031,198936,108288,417735,42112,801834,18226,14167,54627,2766
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US53,53,Washington,5887354,363829,232642,664446,78422,1335154,127502,76776,177701,28693,3725970,217502,140412,431464,46792,826230,18825,15454,55281,2937
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US53,53,Washington,747052,37636,63011,27761,9476,286531,17739,28530,12855,4399,433853,19247,33075,14189,4885,26668,650,1406,717,192
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5181450,337843,173736,661826,71899,1048400,112239,49630,169510,24995,3298585,205734,109025,433416,43860,834465,19870,15081,58900,3044
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US53,53,Washington,5928502,375479,236747,689587,81375,1334931,129978,78160,182365,29394,3732438,224981,142100,447605,48745,861133,20520,16487,59617,3236
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US53,53,Washington,769767,39236,65039,28843,9854,292117,18421,29080,13316,4542,448882,20072,34417,14751,5094,28768,743,1542,776,218
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5212852,347435,175723,689623,74743,1044792,114494,49328,174037,25610,3300348,212018,110324,451974,45797,867712,20923,16071,63612,3336
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US53,53,Washington,5982619,386671,240762,718466,84597,1336909,132915,78408,187353,30152,3749230,232090,144741,466725,50891,896480,21666,17613,64388,3554
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US53,53,Washington,793680,40735,66848,29966,10252,297512,18933,29380,13668,4688,464886,20968,35714,15412,5324,31282,834,1754,886,240
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US53,53,Washington,5258283,357768,177985,719968,77869,1044101,116645,49087,179365,26285,3311569,218786,111727,472034,47922,902613,22337,17171,68569,3662
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US53,53,Washington,6051963,398503,244833,749934,88121,1341613,135578,78467,193033,30973,3776455,239754,147441,487446,53246,933895,23171,18925,69455,3902
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US54,54,West Virginia,19990,2051,1023,424,191,6736,881,366,170,71,11978,1119,616,232,110,1276,51,41,22,10
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US54,54,West Virginia,1750981,75498,12548,16132,1104,362311,23492,2652,4187,324,1100725,45365,8152,10641,688,287945,6641,1744,1304,92
cen42010,"April 1, 2010 Census",totpop,Total,0400000US54,54,West Virginia,1770971,77549,13571,16556,1295,369047,24373,3018,4357,395,1112703,46484,8768,10873,798,289221,6692,1785,1326,102
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US54,54,West Virginia,19982,2051,1023,424,191,6731,881,366,170,71,11975,1119,616,232,110,1276,51,41,22,10
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US54,54,West Virginia,1751006,75498,12548,16132,1104,362312,23492,2652,4187,324,1100729,45365,8152,10641,688,287965,6641,1744,1304,92
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US54,54,West Virginia,1770988,77549,13571,16556,1295,369043,24373,3018,4357,395,1112704,46484,8768,10873,798,289241,6692,1785,1326,102
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,20127,2079,1022,441,198,6749,884,359,171,73,12076,1137,623,248,115,1302,58,40,22,10
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1751633,75896,12590,16307,1121,362107,23615,2650,4217,325,1101149,45638,8168,10766,701,288377,6643,1772,1324,95
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US54,54,West Virginia,1771760,77975,13612,16748,1319,368856,24499,3009,4388,398,1113225,46775,8791,11014,816,289679,6701,1812,1346,105
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,21305,2177,1066,468,202,7039,916,377,179,73,12884,1181,650,267,121,1382,80,39,22,8
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1749744,77155,12829,17037,1178,359911,23935,2660,4281,342,1098978,46496,8316,11279,738,290855,6724,1853,1477,98
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US54,54,West Virginia,1771049,79332,13895,17505,1380,366950,24851,3037,4460,415,1111862,47677,8966,11546,859,292237,6804,1892,1499,106
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,22357,2285,1152,499,220,7239,971,428,187,80,13603,1231,683,282,129,1515,83,41,30,11
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1748670,78351,12996,17756,1180,358314,24314,2668,4439,335,1088825,47038,8317,11708,741,301531,6999,2011,1609,104
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US54,54,West Virginia,1771027,80636,14148,18255,1400,365553,25285,3096,4626,415,1102428,48269,9000,11990,870,303046,7082,2052,1639,115
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,23322,2374,1213,522,234,7362,999,421,184,80,14235,1288,743,303,141,1725,87,49,35,13
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1742905,79682,13176,18454,1229,356190,24637,2651,4578,349,1078025,47774,8370,12154,759,308690,7271,2155,1722,121
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US54,54,West Virginia,1766227,82056,14389,18976,1463,363552,25636,3072,4762,429,1092260,49062,9113,12457,900,310415,7358,2204,1757,134
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,24148,2483,1264,554,227,7602,1047,456,204,81,14754,1342,748,319,137,1792,94,60,31,9
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1736843,80516,13284,19140,1251,354224,25036,2659,4677,357,1065816,47917,8334,12618,764,316803,7563,2291,1845,130
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US54,54,West Virginia,1760991,82999,14548,19694,1478,361826,26083,3115,4881,438,1080570,49259,9082,12937,901,318595,7657,2351,1876,139
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US54,54,West Virginia,24881,2565,1313,584,253,7729,1060,475,197,88,15227,1404,771,352,153,1925,101,67,35,12
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US54,54,West Virginia,1730320,81566,13415,19787,1261,352693,25429,2668,4807,365,1053595,48255,8318,12978,757,324032,7882,2429,2002,139
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US54,54,West Virginia,1755201,84131,14728,20371,1514,360422,26489,3143,5004,453,1068822,49659,9089,13330,910,325957,7983,2496,2037,151
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US55,55,Wisconsin,305154,21107,17551,4199,1355,122345,10732,8058,1969,548,173784,10040,9155,2124,768,9025,335,338,106,39
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4814190,389651,75557,148851,4203,1027756,142925,24437,52887,1343,3049343,225302,46131,89638,2655,737091,21424,4989,6326,205
cen42010,"April 1, 2010 Census",totpop,Total,0400000US55,55,Wisconsin,5119344,410758,93108,153050,5558,1150101,153657,32495,54856,1891,3223127,235342,55286,91762,3423,746116,21759,5327,6432,244
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US55,55,Wisconsin,305154,21107,17551,4199,1355,122345,10732,8058,1969,548,173784,10040,9155,2124,768,9025,335,338,106,39
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4814486,389651,75565,148851,4203,1027756,142925,24437,52887,1343,3049358,225302,46132,89638,2655,737372,21424,4996,6326,205
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US55,55,Wisconsin,5119640,410758,93116,153050,5558,1150101,153657,32495,54856,1891,3223142,235342,55287,91762,3423,746397,21759,5334,6432,244
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,306704,21206,17748,4240,1367,122936,10744,8187,1976,543,174590,10118,9210,2157,783,9178,344,351,107,41
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4813764,390753,75718,150044,4290,1024605,142988,24459,53077,1355,3050215,226184,46247,90555,2728,738944,21581,5012,6412,207
est72010,"July 1, 2010 Estimate",totpop,Total,0400000US55,55,Wisconsin,5120468,411959,93466,154284,5657,1147541,153732,32646,55053,1898,3224805,236302,55457,92712,3511,748122,21925,5363,6519,248
est72011,"July 1, 2011 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,314893,21661,18567,4369,1424,125520,10782,8596,2018,559,179486,10505,9581,2234,817,9887,374,390,117,48
est72011,"July 1, 2011 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4815316,395772,76521,155707,4420,1011532,143215,24340,53949,1409,3052313,230254,46926,94939,2788,751471,22303,5255,6819,223
est72011,"July 1, 2011 Estimate",totpop,Total,0400000US55,55,Wisconsin,5130209,417433,95088,160076,5844,1137052,153997,32936,55967,1968,3231799,240759,56507,97173,3605,761358,22677,5645,6936,271
est72012,"July 1, 2012 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,322529,22375,19352,4496,1452,127873,10954,9026,2073,568,183939,11018,9886,2297,836,10717,403,440,126,48
est72012,"July 1, 2012 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4814904,400051,77174,161678,4595,999205,143200,24235,54978,1473,3036722,233483,47312,99328,2881,778977,23368,5627,7372,241
est72012,"July 1, 2012 Estimate",totpop,Total,0400000US55,55,Wisconsin,5137433,422426,96526,166174,6047,1127078,154154,33261,57051,2041,3220661,244501,57198,101625,3717,789694,23771,6067,7498,289
est72013,"July 1, 2013 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,330297,23010,20152,4616,1491,130061,11070,9502,2129,591,188553,11487,10162,2348,842,11683,453,488,139,58
est72013,"July 1, 2013 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4815174,403763,77882,167992,4758,987828,143220,24223,56239,1532,3026370,235984,47741,103812,2961,800976,24559,5918,7941,265
est72013,"July 1, 2013 Estimate",totpop,Total,0400000US55,55,Wisconsin,5145471,426773,98034,172608,6249,1117889,154290,33725,58368,2123,3214923,247471,57903,106160,3803,812659,25012,6406,8080,323
est72014,"July 1, 2014 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,337754,23740,20668,4778,1547,131851,11341,9713,2199,607,193257,11898,10432,2431,871,12646,501,523,148,69
est72014,"July 1, 2014 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4813751,407826,78686,174538,4920,978624,143276,24178,57243,1565,3011403,238706,48213,108689,3065,823724,25844,6295,8606,290
est72014,"July 1, 2014 Estimate",totpop,Total,0400000US55,55,Wisconsin,5151505,431566,99354,179316,6467,1110475,154617,33891,59442,2172,3204660,250604,58645,111120,3936,836370,26345,6818,8754,359
est72015,"July 1, 2015 Estimate",hisp,Hispanic,0400000US55,55,Wisconsin,345318,24638,21272,4929,1581,133465,11643,9847,2242,609,198150,12428,10858,2520,895,13703,567,567,167,77
est72015,"July 1, 2015 Estimate",nhisp,Not Hispanic,0400000US55,55,Wisconsin,4810050,410507,79342,180670,5030,970691,142384,24093,58029,1592,2992249,240921,48507,113352,3119,847110,27202,6742,9289,319
est72015,"July 1, 2015 Estimate",totpop,Total,0400000US55,55,Wisconsin,5155368,435145,100614,185599,6611,1104156,154027,33940,60271,2201,3190399,253349,59365,115872,4014,860813,27769,7309,9456,396
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US56,56,Wyoming,46257,1225,3770,598,262,16657,620,1513,276,110,26953,593,2121,312,148,2647,12,136,10,4
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US56,56,Wyoming,492183,6421,15998,6305,875,111094,2396,5468,1779,332,315115,3688,9464,4188,506,65974,337,1066,338,37
cen42010,"April 1, 2010 Census",totpop,Total,0400000US56,56,Wyoming,538440,7646,19768,6903,1137,127751,3016,6981,2055,442,342068,4281,11585,4500,654,68621,349,1202,348,41
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US56,56,Wyoming,46267,1225,3770,598,262,16657,620,1513,276,110,26954,593,2121,312,148,2656,12,136,10,4
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US56,56,Wyoming,492312,6423,15998,6305,875,111094,2396,5468,1779,332,315117,3688,9464,4188,506,66101,339,1066,338,37
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US56,56,Wyoming,538579,7648,19768,6903,1137,127751,3016,6981,2055,442,342071,4281,11585,4500,654,68757,351,1202,348,41
est72010,"July 1, 2010 Estimate",hisp,Hispanic,0400000US56,56,Wyoming,46589,1252,3800,608,263,16765,624,1525,281,108,27140,611,2144,318,151,2684,17,131,9,4
est72010,"July 1, 2010 Estimate",nhisp,Not Hispanic,0400000US56,56,Wyoming,492617,6536,16000,6358,896,111061,2422,5462,1798,330,315120,3760,9478,4211,526,66436,354,1060,349,40
